1	0.7795780074597108	4.958065362518941	0.7394145038698603
2	0.7794092166300001	4.807839927520289	0.7402984726209481
3	0.7773993980756361	4.46854865139792	0.7406777617293211
4	0.7744326383968451	4.059565945209833	0.7405946483115983
5	0.7638591054056472	3.750271889429714	0.7322601884417996
6	0.7689447251323278	4.478218210550893	0.7322145845825453
7	0.7720825690770305	4.92756202010095	0.7321850569527847
8	0.7750274179700188	5.472749970652316	0.7312929762496624
9	0.7747264393666227	5.7160618844650415	0.729290921099801
10	0.7745559901187633	5.835713330318073	0.7282841048757055
