1	0.7797237399436768	4.913378262163267	0.7398720259289282
2	0.7794679852524914	4.730643724233715	0.7408972032860879
3	0.7782556708174894	4.412471377945626	0.7419205814761475
4	0.7736480589111554	3.9642519560008793	0.7404827588067711
5	0.7600987589053929	3.5521866236963753	0.7299127612271805
6	0.7724141370777033	4.628476014474044	0.7346079060168411
7	0.7752996093277438	4.996605303038179	0.7348962749411823
8	0.7747460414126606	5.351057587925484	0.7318654160072935
9	0.7752516897365289	5.642797888806408	0.7303253426867283
10	0.7747731762536485	5.756101961574625	0.7290570502888506
